loc,title,image_loc,language,date,time
https://www.20min.ch/story/st-gallen-polizei-findet-mehrere-waffen-in-gebuesch-239024008522,St. Gallen: Polizei findet mehrere Waffen in Gebüsch,"https://cdn.unitycms.io/images/7foGtISTqFf8EGpL9uefrj.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=QDzyRVy1uSw",NA,2023-11-05,08:58:09
https://www.20min.ch/story/kourtney-kardashian-und-travis-barker-sind-eltern-geworden-2023-673983182117,Kourtney Kardashian und Travis Barker sind Eltern geworden,"https://cdn.unitycms.io/images/702F2bq9KHhBbjIwkkyeNM.jpg?op=ocroped&val=1200,1200,1000,566,121,0&sum=z4BYmMojirM",NA,2023-11-05,09:00:41
https://www.20min.ch/story/rad-star-stefan-kueng-vermisst-seit-blutigem-crash-seinen-ehering-784497498447,Rad-Star: Stefan Küng vermisst seit blutigem Crash seinen Ehering,"https://cdn.unitycms.io/images/BSjQ5OsVquk8GaRDHr0aQA.jpg?op=ocroped&val=1200,1200,689,730,28,153&sum=AJlln77Aqog",NA,2023-11-05,09:03:06
https://www.20min.ch/story/halbierungsinitiative-bundesrat-roesti-will-srg-abgabe-auf-300-franken-senken-509123376932,Halbierungsinitiative: Bundesrat Rösti will SRG-Abgabe auf 300 Franken senken,"https://cdn.unitycms.io/images/5d84qYyyaHnB4H8N3qMuys.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=_kxCBZ7hPiM",NA,2023-11-05,09:07:20
https://www.20min.ch/story/spirig-williams-und-co-bencic-vorbilder-diese-sportlerinnen-kehrten-als-mutter-zurueck-374878439142,"Spirig, Williams und Co. : Bencic-Vorbilder? Diese Sportlerinnen kehrten als Mutter zurück","https://cdn.unitycms.io/images/DFMH8ZTsqf2BPQw3ykWZGr.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=5begJVEPDlQ",NA,2023-11-05,09:23:33
https://www.20min.ch/story/nahostkonflikt-rechter-minister-droht-dem-gazastreifen-mit-atombombe-115391123817,Nahostkonflikt: Rechter Minister droht dem Gazastreifen mit Atombombe,"https://cdn.unitycms.io/images/DhGJvG214G393z90ZF-Fon.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=QSPixdJoBVo",NA,2023-11-05,09:32:23
https://www.20min.ch/story/rene-benkos-firma-signa-braucht-dringend-sehr-viel-geld-869825661141,René Benkos Firma Signa braucht dringend sehr viel Geld,"https://cdn.unitycms.io/images/AFF_1lHgagaBgegdWZDEII.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=6BONrLGhF6Q",NA,2023-11-05,09:33:43
https://www.20min.ch/story/michelle-hunziker-zeigt-sich-erstmals-mit-alessandro-carollo-im-tessin-393895703854,Michelle Hunziker zeigt sich erstmals mit Alessandro Carollo,"https://cdn.unitycms.io/images/A83Znn1haJVABvCQywn8g1.png?op=ocroped&val=1200,1200,1000,456,123,0&sum=DctlTtilNtI",NA,2023-11-05,10:06:22
https://www.20min.ch/story/zuerich-werdinsel-abgesperrt-leblose-person-gefunden-764511664014,Leblose Person bei Zürcher Werdinsel: Polizei ermittelt.,"https://cdn.unitycms.io/images/2HRFyx6x4-z8lZgp-d1BwE.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=SUF8_KtfGYM",NA,2023-11-05,10:33:30
https://www.20min.ch/story/hassan-nasrallah-hisbollah-chef-verspottet-israel-329318079761,Hassan Nasrallah: Hisbollah-Chef verspottet Israel,"https://cdn.unitycms.io/images/1rC_o_QbK_m8HMNb071I2B.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=yXOrRnm_l_g",NA,2023-11-05,10:46:05
https://www.20min.ch/story/bern-schweizer-hamas-freund-mobilisierte-fuer-pro-palaestina-demo-634663925174,Bern : Schweizer Hamas-Freund mobilisierte für Pro-Palästina-Demo ,"https://cdn.unitycms.io/images/3A-BjSBsqZI9BU0hpxvSGL.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=RvfzDsWrzco",NA,2023-11-05,10:52:54
https://www.20min.ch/story/groesser-wirken-tipps-um-auch-ohne-high-heels-groesser-auszusehen-662578077157,"Grösser wirken: Tipps, um auch ohne High Heels grösser auszusehen","https://cdn.unitycms.io/images/2iTnecHM4caBjSOyks6Wlf.jpg?op=ocroped&val=1200,1200,901,684,150,52&sum=Oc2GraAn9EY",NA,2023-11-05,11:00:00
https://www.20min.ch/story/grippeimpfung-bund-will-junge-impfen-869010516927,Grippeimpfung: Bund will Junge impfen,"https://cdn.unitycms.io/images/CUt0qCjKKSxAtilqmPaCwz.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=Q2wQc9RxIcs",NA,2023-11-05,11:12:20
https://www.20min.ch/story/hamburg-verhandlungen-mit-geiselnehmer-dauern-an-weitere-fluege-gestrichen-279518297154,Geiselnahme am Hamburger Flughafen: Verhandlungen dauern an,"https://cdn.unitycms.io/images/2HMS-M4Ka5kAK8awxSx4E4.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=JCgocqthkCA",NA,2023-11-05,11:28:01
https://www.20min.ch/story/hamas-portfolio-firmen-der-terrorgruppe-machen-im-ausland-geschaefte-552780180699,Hamas-Portfolio: Firmen der Terrorgruppe machen im Ausland Geschäfte,"https://cdn.unitycms.io/images/1qEuhCZNKUN8KKTY4z_EpS.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=DtRAZZCCJHk",NA,2023-11-05,11:30:18
https://www.20min.ch/story/streit-in-europaallee-eskaliert-mann-geht-mit-stichwaffe-auf-gruppe-los-463616695956,Streit in Europaallee eskaliert: Mann geht mit Stichwaffe auf Gruppe los,"https://cdn.unitycms.io/images/F5H5nSLfaFb8vnvX4jjMab.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=YV2JZ3OL3MU",NA,2023-11-05,12:24:42
https://www.20min.ch/story/laeufelfingen-ace-gewinnt-polizeihundepruefung-beider-basel-529763176761,Läufelfingen: «Ace» gewinnt Polizeihundeprüfung beider Basel,"https://cdn.unitycms.io/images/4cTSS_LZ4v9Aiie6TWwOkw.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=lSj9HaYj9ug",NA,2023-11-05,12:25:39
https://www.20min.ch/story/vandalismus-an-halloween-spreitenbach-sucht-die-taeterschaft-156388063744,Vandalismus an Halloween: Spreitenbach sucht die Täterschaft,"https://cdn.unitycms.io/images/0jFFysDOKnh89jcRgUMuig.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=wQrN-gKZsrY",NA,2023-11-05,12:32:41
https://www.20min.ch/story/geiselnahme-am-flughafen-hamburg-darum-ist-stuermung-letzte-option-383406238240,Geiselnahme am Flughafen Hamburg: Darum ist Stürmung letzte Option,"https://cdn.unitycms.io/images/CHgA03ceKWtBSFCQbcnJj_.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=poXunOjwTjA",NA,2023-11-05,13:34:15
https://www.20min.ch/story/drogenkurier-am-flughafen-zuerich-festgenommen-336671030738,Drogenkurier am Flughafen Zürich festgenommen,"https://cdn.unitycms.io/images/1UXhsZEBKea9M26n8VvcOb.png?op=ocroped&val=1200,1200,1000,1000,0,0&sum=oQaUh6_k8GE",NA,2023-11-05,13:56:05
https://www.20min.ch/story/charlize-theron-mutter-erschoss-vater-so-sehr-leidet-sie-darunter-2023-580602612867,Charlize Theron: Mutter erschoss Vater – so sehr leidet sie darunter,"https://cdn.unitycms.io/images/20gIPioba2TA_YulGbO-qz.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=NKzo8DvOQkc",NA,2023-11-05,14:09:46
https://www.20min.ch/story/vermisst-in-zuerich-wer-hat-brigitta-schleiss-92-gesehen-188671882212,Vermisst in Zürich: Wer hat Brigitta Schleiss (92) gesehen?,"https://cdn.unitycms.io/images/5KjpWzjMKtYB0Oa7kqSG2S.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=dUAyM1s4SYg",NA,2023-11-05,14:26:57
https://www.20min.ch/story/altersabstand-zwischen-kindern-so-viele-jahre-sind-ideal-314759548571,Altersabstand zwischen Kindern: So viele Jahre sind ideal,"https://cdn.unitycms.io/images/6dxP4BzO4uaA_8i8e5PmOJ.jpg?op=ocroped&val=1200,1200,999,857,56,0&sum=mg2UxOTbGgQ",NA,2023-11-05,14:37:48
https://www.20min.ch/story/prinz-carl-philip-von-schweden-musste-nach-verletzung-unfall-operiert-werden-2023-579606796135,Prinz Carl Philip musste nach Verletzung operiert werden,"https://cdn.unitycms.io/images/C7PrAtNda0bBm-G5Up-AhP.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=ke0OO1yNWhE",NA,2023-11-05,15:08:04
https://www.20min.ch/story/st-gallen-mann-erschleicht-sich-autowaesche-225414148677,St. Gallen: Mann erschleicht sich Autowäsche,"https://cdn.unitycms.io/images/7MBt0xJf4bw8ytpK3oIxqP.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=iDrAhGpOTXA",NA,2023-11-05,15:39:19
https://www.20min.ch/story/bauarbeiten-in-luzern-beim-verkehrshaus-ist-umsteigen-auf-den-bus-angesagt-799008600596,Bauarbeiten in Luzern: Beim Verkehrshaus ist Umsteigen auf den Bus angesagt,"https://cdn.unitycms.io/images/9_MDgjMk4kj9jja7VbbDXL.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=fz7nkngKoYI",NA,2023-11-05,15:44:12
https://www.20min.ch/story/prinzessin-kate-beantwortet-einem-kind-die-frage-wer-sie-ist-in-schottland-535083001979,Prinzessin Kate: «Wer bist du?» – ihre Antwort überrascht,"https://cdn.unitycms.io/images/E6bpBIAf44eAS2OAGgdxbt.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=qCI91JuPTpI",NA,2023-11-05,15:52:15
https://www.20min.ch/story/super-league-xherdan-shaqiri-halt-sich-in-lugano-fit-782924337325,Super League: Xherdan Shaqiri kehrt zu Lugano zurück,"https://cdn.unitycms.io/images/3Zhkrr874aABTdlYs1QFVm.jpg?op=ocroped&val=1200,1200,870,903,82,27&sum=ylp7RKloOf8",NA,2023-11-05,17:16:29
https://www.20min.ch/story/entlassungen-und-nur-jobs-fuer-gesunde-ems-chemie-widerspricht-218691757835,Entlassungen und nur Jobs für Gesunde? Ems-Chemie widerspricht,"https://cdn.unitycms.io/images/F25DcjdFaD-9H-xMW3XQYj.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=uD9yzj18I1Q",NA,2023-11-05,17:31:49
https://www.20min.ch/story/novak-djokovic-gewinnt-turnier-in-bercy-667980535040,Tennis: Novak Djokovic gewinnt den Titel in Paris-Bercy,"https://cdn.unitycms.io/images/647Vv44A4q0BzmqLfDfr2r.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=iLCd_IdWXj0",NA,2023-11-05,17:47:09
https://www.20min.ch/story/wynecenter-neue-parkgebuehr-bei-migros-supermarkt-sorgt-fuer-aerger-149043301728,Wynecenter: Neue Parkgebühr bei Migros-Supermarkt sorgt für Ärger.,"https://cdn.unitycms.io/images/7QLXsXNd4TeACzIAe1Eg23.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=0eEAu2zyTGg",NA,2023-11-05,18:07:05
https://www.20min.ch/story/super-league-luzern-gewinnt-gegen-gc-2-zu-0-357365862900,Super League: Luzern schlägt GC 2:0,"https://cdn.unitycms.io/images/1Z1TkNVG4WMA-fqvArE3Lu.jpg?op=ocroped&val=1200,1200,904,989,0,46&sum=qwF7eMuGZI8",NA,2023-11-05,18:56:35
https://www.20min.ch/story/cuxhaven-ursula-b-aus-fribourg-mutmasslich-getoetet-728995954855,Cuxhaven: Ursula B. aus Fribourg mutmasslich  getötet,"https://cdn.unitycms.io/images/7R314Aua4OX8TTj0FQROLL.jpg?op=ocroped&val=1200,1200,1000,585,126,0&sum=6DWeEcfo15c",NA,2023-11-05,19:15:30
https://www.20min.ch/story/pruegelnder-kadyrow-sohn-wird-leibwaechter-seines-vaters-991580968781,Prügelnder Kadyrow-Sohn wird Leibwächter seines Vaters,"https://cdn.unitycms.io/images/28-7RneKKp68YbdNTNNY5k.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=EzqEwXXqyAg",NA,2023-11-05,19:16:07
https://www.20min.ch/story/super-league-basel-gewinnt-gegen-yverdon-239142423991,Super League: Basel gewinnt gegen Yverdon,"https://cdn.unitycms.io/images/95ULs9RQKcj9PE15lzTGIp.jpg?op=ocroped&val=1200,1200,798,945,37,202&sum=RQxjd5glBug",NA,2023-11-05,19:35:12
https://www.20min.ch/story/spektakulaere-polarlichter-ueber-der-schweiz-zu-sehen-168036390168,Spektakuläre Polarlichter über der Schweiz zu sehen,"https://cdn.unitycms.io/images/1snXGLml4UBBvIyfPU-y6a.jpg?op=ocroped&val=1200,1200,924,792,91,23&sum=3qEyDG1BQyo",NA,2023-11-05,19:47:34
https://www.20min.ch/story/rtl-interview-oliver-pocher-wirft-amira-betrug-vor-989516665247,RTL-Interview: Oliver Pocher wirft Amira Betrug vor,"https://cdn.unitycms.io/images/6XkVSFssagVBrD80NWNEJx.jpg?op=ocroped&val=1200,1200,909,912,41,84&sum=8taRdRDAzIg",NA,2023-11-05,20:48:09
https://www.20min.ch/story/formel-1-live-setzt-verstappen-seine-gala-saison-in-brasilien-fort-333753394553,Formel 1 live: Setzt Verstappen seine Gala-Saison in Brasilien fort?,"https://cdn.unitycms.io/images/4k_SXfr8Kz9AaZFH6Xc5tv.png?op=ocroped&val=1200,1200,1000,1000,0,0&sum=ZttVHxdQ2xM",NA,2023-11-05,21:01:06
https://www.20min.ch/story/premier-league-akanji-trifft-bei-sieg-von-manchester-city-143273245706,Premier League: Diaz trifft nach Entführung der Eltern,"https://cdn.unitycms.io/images/EmRp46DWKmhASlTZItFr8a.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=wF7Wuko3Lr0",NA,2023-11-05,21:12:36
https://www.20min.ch/story/bern-frontalkollision-auf-der-a6-polizei-und-rega-im-einsatz-840194467807,Bern: Frontalkollision auf der A6 – Polizei und Rega im Einsatz,"https://cdn.unitycms.io/images/23mYairVavL9Ja5-0wcdTr.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=su1zrXHoK3Y",NA,2023-11-05,21:37:54
https://www.20min.ch/story/wetter-schweiz-orkan-ciaran-swiss-duesseldorf-773827943300,"Die Sturmböen flachen ab, die Sonne übernimmt","https://cdn.unitycms.io/images/76I8LCVU4bh9CLaSVuTXbV.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=WpzMRvpJVww",NA,2023-11-06,02:56:20
https://www.20min.ch/story/betrugsprozess-in-new-york-sagt-heute-donald-trump-vor-gericht-aus-888284873649,Betrugsprozess in New York: Sagt heute Ex-Präsident Donald Trump vor Gericht aus?,"https://cdn.unitycms.io/images/8OEdsEEJaQ08ixAF0VfB2O.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=MzRqNlAl6tU",NA,2023-11-06,03:31:18
https://www.20min.ch/story/hamburger-flughafen-geiselnehmer-koennte-sprengstoff-dabei-haben-949948385080,Hamburger Flughafen: Geiselnehmer könnte Sprengstoff dabei haben,"https://cdn.unitycms.io/images/60WhitPv458ALu-Tm2gNIC.jpg?op=ocroped&val=1200,1200,889,753,177,104&sum=KMzUhaoJD3M",NA,2023-11-06,03:35:28
https://www.20min.ch/story/swiss-wehrt-sich-nach-rekordgewinn-gegen-abzock-vorwuerfe-637431804718,Swiss wehrt sich nach Rekordgewinn gegen Abzock-Vorwürfe ,"https://cdn.unitycms.io/images/3H_qZRQUKmd962jFZ6RH_D.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=9QqDWkL78aM",NA,2023-11-06,03:40:39
