loc,title,image_loc,language,date,time
https://www.20min.ch/fr/story/gaza-antony-blinken-prone-des-pauses-humanitaires-sans-cessez-le-feu-754743119528,Gaza: Washington prône des pauses humanitaires,"https://cdn.unitycms.io/images/28hV-xiiaK-Bk1yPHSIMpy.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=VdZ6SYZfmEI",NA,2023-11-04,17:58:31
https://www.20min.ch/fr/story/football-le-lausanne-sport-avait-tres-envie-de-se-faire-pardonner-702913264296,Football: Le Lausanne-Sport avait très envie de se faire pardonner,"https://cdn.unitycms.io/images/8c3sqeANKY79UAgZqkJWuZ.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=Dn-auFUHwUQ",NA,2023-11-04,19:02:25
https://www.20min.ch/fr/story/football-lausanne-sport-recoit-une-nouvelle-fois-le-fc-lugano-877130015654,Football: Lausanne-Sport reçoit une nouvelle fois le FC Lugano,"https://cdn.unitycms.io/images/2DV5bq-4aEQA1Xdf-Qdi2l.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=6vUreeoTULQ",NA,2023-11-04,19:04:58
https://www.20min.ch/fr/story/football-supporter-paris-n-a-plus-de-prix-260218421775,Football: Supporter Paris n'a plus de prix,"https://cdn.unitycms.io/images/0vYA6MktajH8KtwliDf0UD.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=jfBMjYPivvg",NA,2023-11-04,19:08:43
https://www.20min.ch/fr/story/lyon-f-femme-poignardee-la-police-necarte-pas-un-mobile-antisemite-321884834962,"Lyon (F): Femme poignardée, le mobile antisémite n'est pas écarté","https://cdn.unitycms.io/images/51frLUOFKKeA17-ZK1PKrw.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=0ecGv6yokhU",NA,2023-11-04,19:35:32
https://www.20min.ch/fr/story/formule-1-max-verstappen-remporte-facilement-le-sprint-au-bresil-852008349283,Formule 1: Max Verstappen remporte facilement le sprint au Brésil,"https://cdn.unitycms.io/images/40i6Z_v-qJ19JHa6x8oYEM.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=WyNKV1vdWeM",NA,2023-11-04,19:37:52
https://www.20min.ch/fr/story/basketball-le-derby-lemanique-pour-les-lions-de-geneve-et-vevey-137101029784,Basketball: Le derby lémanique pour les Lions de Genève et… Vevey,"https://cdn.unitycms.io/images/6Yqe3Hu4KIgAQHtqRn7CYv.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=cCaoEZEZnbE",NA,2023-11-04,19:38:13
https://www.20min.ch/fr/story/football-arsenal-perd-son-invincibilite-akanji-buteur-sans-faire-expres-308537691391,"Football: Arsenal perd son invincibilité, Akanji buteur sans faire exprès","https://cdn.unitycms.io/images/8Eqkw5hHKR7AE2wW-EYZoT.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=ETP-KK3nVsw",NA,2023-11-04,19:48:42
https://www.20min.ch/fr/story/tennis-djokovic-rejoint-dimitrov-en-finale-du-masters-1000-de-paris-121647455886,Tennis: Djokovic rejoint Dimitrov en finale du Masters 1000 de Paris,"https://cdn.unitycms.io/images/4ZxZC_B54dNBcl793Xser1.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=SiGJlnUYdeM",NA,2023-11-04,20:07:32
https://www.20min.ch/fr/story/cuba-a-halloween-un-deguisement-dhitler-a-fait-scandale-587447758174,"À Cuba, un déguisement d’Hitler a fait scandale pour Halloween","https://cdn.unitycms.io/images/FVMU1mes4B8B1Dx-79C5rQ.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=GPlI9-ydl1M",NA,2023-11-04,20:16:48
https://www.20min.ch/fr/story/football-grace-a-kane-le-bayern-suit-le-rythme-infernal-de-leverkusen-245099800429,"Football: Grâce à Kane, le Bayern suit le rythme infernal de  Leverkusen","https://cdn.unitycms.io/images/7YhpsyZgaJ6AVOn1PPl8no.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=ntpftekBLpg",NA,2023-11-04,20:25:53
https://www.20min.ch/fr/story/un-grain-de-lasteroide-bennu-expose-dans-un-musee-americain-507096168948,Un grain de l’astéroïde Bennu exposé dans un musée américain,"https://cdn.unitycms.io/images/6VVpQL1CqwZ9jGanBFMebi.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=ihMQdMhrvxI",NA,2023-11-04,20:55:42
https://www.20min.ch/fr/story/lavion-du-president-sert-a-rapatrier-des-tresors-archeologiques-841633671292,L’avion du président sert à rapatrier des trésors archéologiques,"https://cdn.unitycms.io/images/1bW4zZRba3089hycCF1Q_O.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=vmJNenv3cqU",NA,2023-11-04,20:56:13
https://www.20min.ch/fr/story/hockey-sur-glace-le-hc-bienne-met-fin-a-une-trop-longue-disette-789452476171,Hockey sur glace: Le HC Bienne met fin à une trop longue disette,"https://cdn.unitycms.io/images/CD_nys7K40hBaCIXYf0em0.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=ZzOmpGqv-xw",NA,2023-11-04,20:58:03
https://www.20min.ch/fr/story/etats-unis-milliers-de-personnes-a-washington-pour-un-cessez-le-feu-a-gaza-869509833314,Milliers de personnes à Washington pour un cessez-le-feu à Gaza,"https://cdn.unitycms.io/images/C864xtZeay9BXEwpg1FIRw.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=ApFjdQfe0nE",NA,2023-11-04,21:00:19
https://www.20min.ch/fr/story/hockey-sur-glace-rapperswil-nest-pas-parvenu-a-briser-lelan-d-ajoie-328849018885,Hockey sur glace: Rapperswil n’est pas parvenu à briser l’élan d'Ajoie,"https://cdn.unitycms.io/images/0PihTD9U4Vk8jtN6uLNSlv.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=zmXfIC50_IA",NA,2023-11-04,21:18:46
https://www.20min.ch/fr/story/hockey-sur-glace-duel-de-lions-entre-lausanne-et-zurich-721668077009,Hockey sur glace: Lausanne s'impose aux tirs au but à Zurich,"https://cdn.unitycms.io/images/0j4Itgd7KrHBkarE8gB_w0.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=FaYiWvOSkMg",NA,2023-11-04,21:23:18
https://www.20min.ch/fr/story/football-un-grand-servette-fait-tomber-zurich-au-letzigrund-141339591170,Football: Un grand Servette fait tomber Zurich au Letzigrund,"https://cdn.unitycms.io/images/57klKu8dK-R8Jl90E3fTdg.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=BDhlRGI5EIg",NA,2023-11-04,21:25:04
https://www.20min.ch/fr/story/hockey-sur-glace-la-prolongation-de-berra-a-fribourg-gachee-par-langnau-470614830203,Hockey sur glace: La prolongation de Berra à Fribourg gâchée par Langnau,"https://cdn.unitycms.io/images/884QaSRDKZ2BH_S3dFAJNe.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=Hy8e7D212Ig",NA,2023-11-04,21:44:53
https://www.20min.ch/fr/story/hockey-sur-glace-grosse-victoire-pour-lausanne-avant-la-pause-867041227335,Hockey sur glace: Grosse victoire pour Lausanne avant la pause,"https://cdn.unitycms.io/images/E3d6u8flaP28G16FzLdagK.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=5316hT43gLM",NA,2023-11-04,21:48:29
https://www.20min.ch/fr/story/hockey-sur-glace-ge-servette-concede-une-defaite-rageante-120962628473,Hockey sur glace: GE Servette concède une défaite rageante,"https://cdn.unitycms.io/images/0lOA1Nz8KPLAlylIInViAn.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=r3jezW6roAw",NA,2023-11-04,21:54:09
https://www.20min.ch/fr/story/hockey-sur-glace-la-chaux-de-fonds-sincline-et-perd-sa-place-de-dauphin-827003595177,Hockey sur glace: La Chaux-de-Fonds s’incline et perd sa place de dauphin,"https://cdn.unitycms.io/images/Ahr_ViBKKYeBbsm86I_zlD.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=wPPYuw97dMw",NA,2023-11-04,21:59:46
https://www.20min.ch/fr/story/football-l-inter-conforte-sa-place-de-leader-naples-fond-sur-milan-962143710665,"Football: L'Inter conforte sa place de leader, Naples fond sur Milan","https://cdn.unitycms.io/images/8Kn5rx6DqdFB-AafqgW1Ij.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=EmU1oFfT1Ao",NA,2023-11-04,22:14:22
https://www.20min.ch/fr/story/football-sans-inspiration-marseille-et-lens-stagnent-en-ligue-1-632666321254,"Football: Sans inspiration, Marseille et Lens stagnent en Ligue 1","https://cdn.unitycms.io/images/DOk-gFaaK7-A6bfagFjXH0.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=IozQsYE95w4",NA,2023-11-04,22:20:57
https://www.20min.ch/fr/story/football-le-barca-braque-la-real-sociedad-dans-le-temps-additionnel-908954119964,Football: Le Barça braque la Real Sociedad dans le temps additionnel,"https://cdn.unitycms.io/images/EoS-XTYAaqABhVAIG7Copf.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=gKvm3FAwOKA",NA,2023-11-04,22:33:48
https://www.20min.ch/fr/story/climat-pertes-et-dommages-un-cap-decisif-franchi-avant-la-cop28-779361531875,Climat: «Pertes et dommages»: un cap décisif franchi avant la COP28,"https://cdn.unitycms.io/images/1N1b0qG9aoI9J8_jX2nsQj.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=w1MV9zxQ1Ro",NA,2023-11-04,23:05:03
https://www.20min.ch/fr/story/allemagne-trafic-interrompu-a-laeroport-de-hambourg-799077403539,Allemagne: Trafic interrompu à l’aéroport de Hambourg,"https://cdn.unitycms.io/images/AwcwUUPW4TpBeDJKnpXCyF.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=0aPyuVWA6YA",NA,2023-11-05,01:30:57
https://www.20min.ch/fr/story/coree-du-nord-un-jour-ferie-pour-marquer-le-tir-dun-missile-intercontinental-623629831704,Corée du Nord: Un jour férié pour marquer le tir d’un missile intercontinental,"https://cdn.unitycms.io/images/3yHfKkDtqyqAC49HdKUy7a.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=20UjKoi2NuU",NA,2023-11-05,03:04:52
https://www.20min.ch/fr/story/guerre-israel-hamas-combats-acharnes-a-gaza-et-frappe-sur-un-camp-de-refugies-375262904821,Guerre Israël-Hamas: Combats acharnés à Gaza et frappe sur un camp de réfugiés,"https://cdn.unitycms.io/images/Eoc8bV8Aa7n9Nu4BFxXVLh.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=fW6QCDL6UC8",NA,2023-11-05,04:11:04
https://www.20min.ch/fr/story/donald-trump-gonfle-a-bloc-pour-temoigner-a-son-proces-civil-331855679943,Donald Trump «gonflé à bloc» pour témoigner à son procès civil,"https://cdn.unitycms.io/images/1LSlL1fg4aiBqZzbcGOwYw.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=02qCugyavN0",NA,2023-11-05,06:03:05
https://www.20min.ch/fr/story/laeroport-de-hambourg-toujours-bloque-par-une-prise-dotage-543124642136,"Aéroport de Hambourg: Fin de la prise d'otage, le père s'est rendu","https://cdn.unitycms.io/images/5tIg2wl2KO08Wc-GvV7W1k.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=mdhtUv0rFM0",NA,2023-11-05,06:39:35
https://www.20min.ch/fr/story/bannie-par-les-talibans-la-production-dopium-sest-effondree-de-95-en-afghanistan-774154895996,La production d’opium s’est effondrée de 95% en Afghanistan ,"https://cdn.unitycms.io/images/2XanLoMWahi85EMjWEmcr4.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=3w7xL60ZBSs",NA,2023-11-05,06:48:27
https://www.20min.ch/fr/story/kourtney-kardashian-et-travis-barker-seraient-parents-825193174005,Kourtney Kardashian et Travis Barker seraient parents,"https://cdn.unitycms.io/images/EzV5OSQyqEqA2eUD-vGFtR.png?op=ocroped&val=1200,1200,1000,1000,0,0&sum=A3IY2QpGlso",NA,2023-11-05,07:03:35
https://www.20min.ch/fr/story/hockey-sur-glace-filmer-les-matches-par-drone-une-idee-a-creuser-359016076584,Hockey sur glace: Filmer les matches par drone: une idée à creuser,"https://cdn.unitycms.io/images/4TJC2FtKabN8s0pzqAZ3yg.png?op=ocroped&val=1200,1200,1000,1000,0,0&sum=vJTiJxKH98c",NA,2023-11-05,07:05:49
https://www.20min.ch/fr/story/football-fluminense-remporte-sa-premiere-copa-libertadores-477108338972,Football: Fluminense remporte sa première Copa Libertadores,"https://cdn.unitycms.io/images/2TikKx8O4ao873q1qqqVTy.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=NCkVAvsRXI4",NA,2023-11-05,07:08:21
https://www.20min.ch/fr/story/edouard-philippe-lex-premier-ministre-accuse-des-partis-de-decapsuler-lantisemitisme-199142842010,France: Edouard Philippe accuse des partis de «décapsuler» l’antisémitisme,"https://cdn.unitycms.io/images/3qwx2q3IqFu86aPYcAEkNR.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=-LA3EDhBXT8",NA,2023-11-05,07:49:17
https://www.20min.ch/fr/story/armes-nucleaires-la-russie-teste-avec-succes-un-missile-balistique-intercontinental-233040126740,Moscou teste avec succès un missile balistique intercontinental ,"https://cdn.unitycms.io/images/Cad2ajbrKBEA5woqYvTq6O.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=5Mmy96tEPOs",NA,2023-11-05,08:06:43
https://www.20min.ch/fr/story/nhl-kurashev-et-niederreiter-etaient-en-feu-312177239936,NHL: Kurashev et Niederreiter étaient en feu,"https://cdn.unitycms.io/images/ETh6b1F3aS1A83M9szew1V.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=ClxWlU4C9cg",NA,2023-11-05,08:11:05
https://www.20min.ch/fr/story/football-arteta-crie-au-scandale-apres-newcastle-arsenal-824337347034,Football: Arteta crie au scandale après Newcastle – Arsenal,"https://cdn.unitycms.io/images/5oILM8WiKyTAAOSa30Gp_d.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=opCw0-eWHr0",NA,2023-11-05,08:43:07
https://www.20min.ch/fr/story/nba-clint-capela-et-les-hawks-renversent-les-pelicans-127630672989,NBA: Clint Capela et les Hawks renversent les Pelicans,"https://cdn.unitycms.io/images/8A2z0DD3q6AAZCy1SLpPt5.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=MLBt8jbUVq4",NA,2023-11-05,08:51:10
https://www.20min.ch/fr/story/de-belles-voix-et-de-lemotion-lors-du-prime-de-la-star-academy-560618539936,De belles voix et de l’émotion lors du prime de la Star Academy,"https://cdn.unitycms.io/images/0JdqUEqYK3tBupFkPzG9A9.png?op=ocroped&val=1200,1200,1000,1000,0,0&sum=dAVwkRmY98E",NA,2023-11-05,08:56:55
https://www.20min.ch/fr/story/football-gerone-ce-surprenant-leader-de-liga-qui-cartonne-104168886518,"Football: Gérone, ce surprenant leader de Liga qui cartonne","https://cdn.unitycms.io/images/7BPCz8Xxq9y9CzGyfFOgL2.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=S9Fz9-fIixM",NA,2023-11-05,08:58:48
https://www.20min.ch/fr/story/iles-desertes-classement-des-lieux-les-moins-touristiques-du-monde-142700922172,Îles désertes: Classement des lieux les moins touristiques du monde,"https://cdn.unitycms.io/images/CS9BwgCQq8c9yjnWwVDt40.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=l91z3q6Sj6I",NA,2023-11-05,09:00:00
https://www.20min.ch/fr/story/israel-un-ministre-evoque-loption-de-la-bombe-nucleaire-il-est-suspendu-438084255974,Israël: un ministre évoque une bombe nucléaire sur Gaza,"https://cdn.unitycms.io/images/0sKRcNqsqEW89i0UEbFgi7.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=uEjD7B_GJJo",NA,2023-11-05,09:17:02
https://www.20min.ch/fr/story/colombie-enlevement-du-pere-de-diaz-leln-admet-une-erreur-581529007642,Colombie: Enlèvement du père de Diaz: l’ELN admet une «erreur»,"https://cdn.unitycms.io/images/AIXwga1yaUmAKNMVNsDR_4.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=8S65JHHapDs",NA,2023-11-05,09:26:40
https://www.20min.ch/fr/story/automobilisme-sebastien-buemi-conserve-sa-couronne-mondiale-754234808559,Automobilisme: Sébastien Buemi conserve sa couronne mondiale,"https://cdn.unitycms.io/images/67MH83_EqccAmrXXB3J1l4.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=fh71U43-vPg",NA,2023-11-05,09:32:52
https://www.20min.ch/fr/story/conflit-israel-hamas-larmee-israelienne-progresse-a-gaza-dans-des-combats-acharnes-974348104599,L’armée israélienne progresse à Gaza dans des combats acharnés ,"https://cdn.unitycms.io/images/1icgjGR3Kkr9x-kotk3Rdm.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=POLL5WiCqTE",NA,2023-11-05,10:02:15
https://www.20min.ch/fr/story/waackxxxy-remporte-la-finale-du-red-bull-dance-your-style-221902805469,Waackxxxy remporte la finale du Red Bull Dance Your Style,"https://cdn.unitycms.io/images/Bi8tyI0WawJB6alFlUsSMD.png?op=ocroped&val=1200,1200,1000,1000,0,0&sum=EAlVCFKxE3U",NA,2023-11-05,10:13:00
https://www.20min.ch/fr/story/les-centrales-nucleaires-pourraient-fonctionner-jusquen-2060-859103498046,Les centrales nucléaires pourraient fonctionner jusqu’en 2060,"https://cdn.unitycms.io/images/ArL_NYkBaE2ALgRE8yvsvh.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=jqGQmnYDI9M",NA,2023-11-05,10:49:16
https://www.20min.ch/fr/story/rugby-il-se-bloque-le-dos-en-pleine-course-delan-827975744352,Rugby: Il se bloque le dos en pleine course d’élan,"https://cdn.unitycms.io/images/07y1JZqzKkv9wELUSW1A1K.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=qkRF21Aw_6o",NA,2023-11-05,11:03:49
https://www.20min.ch/fr/story/afrique-de-louest-la-marine-francaise-saisit-885-kilos-de-cocaine-567252848958,Afrique: La Marine française saisit 885 kilos de cocaïne ,"https://cdn.unitycms.io/images/7nMBm5lOaEy8zlF7KPrSl9.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=psOQjElPP-Y",NA,2023-11-05,11:28:25
https://www.20min.ch/fr/story/en-suisse-les-juifs-nosent-plus-sortir-dans-la-rue-avec-une-kippa-579281035189,"En Suisse, les Juifs n’osent plus sortir dans la rue avec une kippa","https://cdn.unitycms.io/images/4FUcSIIQKS29QTmRS0Z6jR.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=KP3un9kaUL4",NA,2023-11-05,12:16:26
https://www.20min.ch/fr/story/france-la-femme-juive-poignardee-a-lyon-est-sortie-de-lhopital-296924165393,France : La femme juive poignardée à Lyon est sortie de l’hôpital ,"https://cdn.unitycms.io/images/B3fz8JAdqkbALVWScN0lxD.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=QYMSjxqo6e8",NA,2023-11-05,12:48:14
https://www.20min.ch/fr/story/football-des-fans-de-saint-etienne-sauvent-une-personne-agee-996197256112,Football: Des fans de Saint-Etienne sauvent une personne âgée,"https://cdn.unitycms.io/images/EvHxIm9KqSsAm_xGpeHsJI.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=7KDGvi7lOXM",NA,2023-11-05,13:25:05
https://www.20min.ch/fr/story/etiqueter-la-viande-comme-les-cigarettes-pour-en-manger-moins-768342619522,Étiqueter la viande comme les cigarettes pour en manger moins,"https://cdn.unitycms.io/images/3Jkt2sIv4X49KC8QG4vG6V.jpg?op=ocroped&val=1200,1200,1000,765,0,0&sum=H_CizHhGkTQ",NA,2023-11-05,14:00:00
https://www.20min.ch/fr/story/turquie-manif-pro-palestinienne-dispersee-pres-dune-base-militaire-963440141322,Turquie: Manif pro-palestinienne dispersée par la police,"https://cdn.unitycms.io/images/CM-CeuOk47N9MqnrhBdZuQ.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=pxsYAPGHETs",NA,2023-11-05,14:07:26
